Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gef�hlte Temperatur (°C);Regen (mm)
28.09.2018 23:00;179;66;113;Stellenweiser Regenfall;13;11;0
29.09.2018 00:00;131;37;94;Stellenweiser Regenfall;12;9;0
29.09.2018 01:00;95;22;73;Stellenweiser Regenfall;11;9;0
29.09.2018 02:00;39;11;28;Stellenweiser Regenfall;10;8;0
29.09.2018 03:00;32;8;24;Stellenweiser Regenfall;10;7;0
29.09.2018 04:00;12;8;4;Stellenweiser Regenfall;9;6;0
29.09.2018 05:00;30;19;11;Leicht bewoelkt;9;6;0
29.09.2018 06:00;40;24;16;Leicht bewoelkt;9;6;0
29.09.2018 07:00;71;41;30;Leicht bewoelkt;10;7;0
29.09.2018 08:00;166;101;65;Leicht bewoelkt;11;8;0
29.09.2018 09:00;308;172;136;Leicht bewoelkt;12;9;0
29.09.2018 10:00;360;229;131;Leicht bewoelkt;13;11;0
29.09.2018 11:00;419;218;201;Leicht bewoelkt;14;13;0
29.09.2018 12:00;490;271;219;Leicht bewoelkt;15;14;0
29.09.2018 13:00;486;235;251;Leicht bewoelkt;15;15;0
29.09.2018 14:00;550;242;308;Leicht bewoelkt;16;16;0
29.09.2018 15:00;509;255;254;Leicht bewoelkt;16;16;0
29.09.2018 16:00;593;298;295;Leicht bewoelkt;16;16;0
29.09.2018 17:00;538;252;286;Sonnig;15;15;0
29.09.2018 18:00;455;185;270;Sonnig;15;15;0
29.09.2018 19:00;399;174;225;Sonnig;14;14;0
29.09.2018 20:00;295;124;171;Leicht bewoelkt;14;14;0
29.09.2018 21:00;209;101;108;Leicht bewoelkt;13;13;0
29.09.2018 22:00;181;68;113;Leicht bewoelkt;12;12;0
29.09.2018 23:00;156;69;87;Leicht bewoelkt;11;10;0
30.09.2018 00:00;140;50;90;Leicht bewoelkt;9;9;0
30.09.2018 01:00;97;30;67;Leicht bewoelkt;9;9;0
30.09.2018 02:00;65;14;51;Leicht bewoelkt;8;8;0
30.09.2018 03:00;50;21;29;Leicht bewoelkt;8;8;0
30.09.2018 04:00;19;10;9;Leicht bewoelkt;8;8;0
30.09.2018 05:00;20;11;9;Leicht bewoelkt;8;8;0
30.09.2018 06:00;28;14;14;Leicht bewoelkt;8;8;0
30.09.2018 07:00;26;12;14;Leicht bewoelkt;10;10;0
30.09.2018 08:00;54;31;23;Leicht bewoelkt;12;12;0
30.09.2018 09:00;157;102;55;Leicht bewoelkt;14;14;0
30.09.2018 10:00;271;143;128;Leicht bewoelkt;16;16;0
30.09.2018 11:00;307;162;145;Leicht bewoelkt;17;17;0
30.09.2018 12:00;342;185;157;Leicht bewoelkt;19;19;0
30.09.2018 13:00;407;205;202;Leicht bewoelkt;20;20;0
30.09.2018 14:00;471;221;250;Leicht bewoelkt;20;20;0
30.09.2018 15:00;489;276;213;Leicht bewoelkt;21;21;0
30.09.2018 16:00;517;238;279;Leicht bewoelkt;20;20;0
30.09.2018 17:00;496;235;261;Leicht bewoelkt;19;19;0
30.09.2018 18:00;393;176;217;Leicht bewoelkt;18;18;0
30.09.2018 19:00;278;125;153;Leicht bewoelkt;17;17;0
30.09.2018 20:00;210;90;120;Leicht bewoelkt;16;15;0
30.09.2018 21:00;114;38;76;Leicht bewoelkt;14;14;0
30.09.2018 22:00;90;28;62;Leicht bewoelkt;14;13;0
30.09.2018 23:00;50;17;33;Nieselregen;13;12;0
01.10.2018 00:00;25;9;16;Nieselregen;12;12;1
01.10.2018 01:00;17;8;9;Nieselregen;12;11;1
01.10.2018 02:00;3;1;2;Leichter Regenfall;12;11;1
01.10.2018 03:00;3;1;2;Leichter Regenfall;12;10;1
01.10.2018 04:00;2;1;1;Leichter Regenfall;12;10;2
01.10.2018 05:00;18;10;8;Maessiger Regenfall;11;10;3
01.10.2018 06:00;86;46;40;Maessiger Regenfall;11;10;3
01.10.2018 07:00;566;347;219;Maessiger Regenfall;11;9;3
01.10.2018 08:00;426;257;169;Starker Regenfall;11;9;3
01.10.2018 09:00;402;281;121;Starker Regenfall;11;9;2
01.10.2018 10:00;234;136;98;Starker Regenfall;11;9;2
01.10.2018 11:00;343;178;165;Maessiger Regenfall;11;9;1
01.10.2018 12:00;449;200;249;Maessiger Regenfall;11;10;1
01.10.2018 13:00;614;254;360;Maessiger Regenfall;11;10;1
01.10.2018 14:00;413;200;213;Maessiger Regenfall;10;10;1
01.10.2018 15:00;677;316;361;Maessiger Regenfall;10;10;1
01.10.2018 16:00;565;285;280;Maessiger Regenfall;10;9;1
01.10.2018 17:00;703;318;385;Leichter Regenschauer;9;9;1
01.10.2018 18:00;581;266;315;Leichter Regenschauer;9;8;1
01.10.2018 19:00;459;222;237;Leichter Regenschauer;8;8;1
01.10.2018 20:00;276;124;152;Maessiger bis starker Regenschauer;8;7;1
01.10.2018 21:00;205;64;141;Maessiger bis starker Regenschauer;8;7;0
01.10.2018 22:00;155;66;89;Maessiger bis starker Regenschauer;7;7;0
01.10.2018 23:00;108;37;71;Stellenweiser Regenfall;7;7;0
02.10.2018 00:00;47;14;33;Stellenweiser Regenfall;7;7;0
02.10.2018 01:00;20;1;19;Stellenweiser Regenfall;6;6;0
02.10.2018 02:00;10;1;9;Leichter Regenschauer;6;5;0
02.10.2018 03:00;5;1;4;Leichter Regenschauer;5;5;0
02.10.2018 04:00;5;2;3;Leichter Regenschauer;5;5;0
02.10.2018 05:00;37;23;14;Leicht bewoelkt;5;5;0
02.10.2018 06:00;132;72;60;Leicht bewoelkt;5;5;0
02.10.2018 07:00;997;682;315;Leicht bewoelkt;6;5;0
02.10.2018 08:00;715;423;292;Stellenweiser Regenfall;7;6;0
02.10.2018 09:00;629;374;255;Stellenweiser Regenfall;8;7;0
02.10.2018 10:00;415;223;192;Stellenweiser Regenfall;9;8;0
02.10.2018 11:00;604;292;312;Leicht bewoelkt;10;9;0
02.10.2018 12:00;649;270;379;Leicht bewoelkt;11;10;0
02.10.2018 13:00;938;345;593;Leicht bewoelkt;11;10;0
02.10.2018 14:00;587;253;334;Stellenweiser Regenfall;12;10;0
02.10.2018 15:00;972;420;552;Stellenweiser Regenfall;12;11;0
02.10.2018 16:00;779;383;396;Stellenweiser Regenfall;12;11;0
02.10.2018 17:00;984;461;523;Bewoelkt;12;10;0
02.10.2018 18:00;746;350;396;Bewoelkt;12;10;0
02.10.2018 19:00;651;275;376;Bewoelkt;10;9;0
02.10.2018 20:00;419;217;202;Bewoelkt;9;9;0
02.10.2018 21:00;256;116;140;Bewoelkt;8;8;0
02.10.2018 22:00;215;88;127;Bewoelkt;9;8;0
02.10.2018 23:00;150;50;100;Stellenweiser Regenfall;9;8;0
03.10.2018 00:00;134;46;88;Stellenweiser Regenfall;9;8;0
03.10.2018 01:00;105;32;73;Stellenweiser Regenfall;9;8;0
03.10.2018 02:00;73;27;46;Nieselregen;10;9;0
03.10.2018 03:00;31;10;21;Nieselregen;10;9;0
03.10.2018 04:00;21;10;11;Nieselregen;10;9;0
03.10.2018 05:00;32;19;13;Bedeckt;10;9;0
03.10.2018 06:00;42;35;7;Bedeckt;10;9;0
03.10.2018 07:00;74;54;20;Bedeckt;11;9;0
03.10.2018 08:00;82;51;31;Bewoelkt;11;10;0
03.10.2018 09:00;154;84;70;Bewoelkt;11;10;0
03.10.2018 10:00;155;86;69;Bewoelkt;11;11;0
03.10.2018 11:00;172;84;88;Nieselregen;12;11;0
03.10.2018 12:00;236;124;112;Nieselregen;12;12;0
03.10.2018 13:00;270;123;147;Nieselregen;13;12;0
03.10.2018 14:00;305;142;163;Stellenweiser Regenfall;13;13;0
03.10.2018 15:00;346;188;158;Stellenweiser Regenfall;14;14;0
03.10.2018 16:00;356;190;166;Stellenweiser Regenfall;13;13;0
03.10.2018 17:00;399;168;231;Bedeckt;13;13;0
03.10.2018 18:00;381;163;218;Bedeckt;12;13;0
03.10.2018 19:00;336;144;192;Bedeckt;12;12;0
03.10.2018 20:00;212;100;112;Bewoelkt;11;11;0
03.10.2018 21:00;156;57;99;Bewoelkt;10;11;0
03.10.2018 22:00;148;45;103;Bewoelkt;10;10;0
03.10.2018 23:00;112;49;63;Leicht bewoelkt;10;9;0
04.10.2018 00:00;51;10;41;Leicht bewoelkt;9;9;0
04.10.2018 01:00;21;7;14;Leicht bewoelkt;9;8;0
04.10.2018 02:00;9;6;3;Leicht bewoelkt;9;8;0
04.10.2018 03:00;4;3;1;Leicht bewoelkt;8;8;0
04.10.2018 04:00;6;6;0;Leicht bewoelkt;8;7;0
04.10.2018 05:00;29;15;14;Leicht bewoelkt;8;7;0
04.10.2018 06:00;110;61;49;Leicht bewoelkt;8;7;0
04.10.2018 07:00;1006;675;331;Leicht bewoelkt;9;8;0
04.10.2018 08:00;666;337;329;Leicht bewoelkt;11;10;0
04.10.2018 09:00;684;478;206;Leicht bewoelkt;12;11;0
04.10.2018 10:00;446;250;196;Leicht bewoelkt;14;13;0
04.10.2018 11:00;647;296;351;Sonnig;15;15;0
04.10.2018 12:00;640;264;376;Sonnig;17;17;0
04.10.2018 13:00;999;435;564;Sonnig;17;17;0
04.10.2018 14:00;607;298;309;Sonnig;17;17;0
04.10.2018 15:00;1026;448;578;Sonnig;18;18;0
04.10.2018 16:00;903;447;456;Sonnig;17;17;0
04.10.2018 17:00;1071;494;577;Sonnig;16;16;0
04.10.2018 18:00;834;364;470;Sonnig;15;15;0
04.10.2018 19:00;657;322;335;Sonnig;14;14;0
04.10.2018 20:00;403;180;223;Sonnig;13;13;0
04.10.2018 21:00;262;88;174;Sonnig;12;13;0
04.10.2018 22:00;207;65;142;Sonnig;12;12;0
04.10.2018 23:00;114;37;77;Sonnig;12;12;0
05.10.2018 00:00;70;30;40;Sonnig;12;12;0
05.10.2018 01:00;36;13;23;Sonnig;11;11;0
05.10.2018 02:00;25;19;6;Leicht bewoelkt;11;11;0
05.10.2018 03:00;12;10;2;Leicht bewoelkt;11;11;0
05.10.2018 04:00;4;2;2;Leicht bewoelkt;11;11;0
05.10.2018 05:00;33;18;15;Sonnig;11;11;0
05.10.2018 06:00;119;70;49;Sonnig;10;10;0
05.10.2018 07:00;912;628;284;Sonnig;12;12;0
05.10.2018 08:00;595;330;265;Sonnig;14;14;0
05.10.2018 09:00;581;376;205;Sonnig;16;16;0
05.10.2018 10:00;467;242;225;Sonnig;18;18;0
05.10.2018 11:00;783;350;433;Sonnig;20;20;0
05.10.2018 12:00;665;252;413;Sonnig;22;22;0
05.10.2018 13:00;891;350;541;Sonnig;22;24;0
05.10.2018 14:00;687;333;354;Sonnig;23;24;0
05.10.2018 15:00;804;429;375;Sonnig;23;25;0
05.10.2018 16:00;731;359;372;Sonnig;22;24;0
05.10.2018 17:00;783;351;432;Leicht bewoelkt;21;21;0
05.10.2018 18:00;807;339;468;Leicht bewoelkt;20;20;0
05.10.2018 19:00;636;347;289;Leicht bewoelkt;19;19;0
05.10.2018 20:00;378;164;214;Leicht bewoelkt;18;18;0
05.10.2018 21:00;327;148;179;Leicht bewoelkt;16;17;0
05.10.2018 22:00;298;91;207;Leicht bewoelkt;15;15;0
05.10.2018 23:00;192;41;151;Leicht bewoelkt;14;14;0
06.10.2018 00:00;175;39;136;Leicht bewoelkt;13;13;0
06.10.2018 01:00;112;23;89;Leicht bewoelkt;12;12;0
06.10.2018 02:00;53;14;39;Leicht bewoelkt;12;12;0
06.10.2018 03:00;52;13;39;Leicht bewoelkt;11;11;0
06.10.2018 04:00;19;6;13;Leicht bewoelkt;11;11;0
06.10.2018 05:00;23;9;14;Leicht bewoelkt;11;11;0
06.10.2018 06:00;29;18;11;Leicht bewoelkt;11;10;0
06.10.2018 07:00;55;26;29;Leicht bewoelkt;12;12;0
06.10.2018 08:00;160;87;73;Leicht bewoelkt;14;14;0
06.10.2018 09:00;282;172;110;Leicht bewoelkt;16;16;0
06.10.2018 10:00;330;181;149;Leicht bewoelkt;17;17;0
06.10.2018 11:00;447;210;237;Leicht bewoelkt;19;19;0
06.10.2018 12:00;511;272;239;Leicht bewoelkt;20;20;0
06.10.2018 13:00;526;286;240;Leicht bewoelkt;21;21;0
06.10.2018 14:00;565;308;257;Leicht bewoelkt;21;21;0
06.10.2018 15:00;569;298;271;Leicht bewoelkt;21;21;0
06.10.2018 16:00;547;244;303;Leicht bewoelkt;20;20;0
06.10.2018 17:00;592;243;349;Leicht bewoelkt;20;20;0
06.10.2018 18:00;472;206;266;Leicht bewoelkt;19;19;0
06.10.2018 19:00;393;179;214;Leicht bewoelkt;18;18;0
06.10.2018 20:00;266;118;148;Leicht bewoelkt;17;17;0
06.10.2018 21:00;191;98;93;Leicht bewoelkt;17;17;0
06.10.2018 22:00;186;69;117;Leicht bewoelkt;16;16;0
06.10.2018 23:00;151;47;104;Leicht bewoelkt;14;15;0
07.10.2018 00:00;104;33;71;Leicht bewoelkt;13;13;0
07.10.2018 01:00;86;23;63;Leicht bewoelkt;13;13;0
07.10.2018 02:00;56;8;48;Leicht bewoelkt;12;12;0
07.10.2018 03:00;42;12;30;Leicht bewoelkt;11;11;0
07.10.2018 04:00;18;7;11;Leicht bewoelkt;11;11;0
07.10.2018 05:00;12;7;5;Leicht bewoelkt;11;11;0
07.10.2018 06:00;19;7;12;Leicht bewoelkt;11;11;0
07.10.2018 07:00;37;23;14;Leicht bewoelkt;12;12;0
07.10.2018 08:00;61;27;34;Leicht bewoelkt;14;14;0
07.10.2018 09:00;178;78;100;Leicht bewoelkt;15;15;0
07.10.2018 10:00;228;116;112;Leicht bewoelkt;16;16;0
07.10.2018 11:00;279;122;157;Leicht bewoelkt;18;18;0
07.10.2018 12:00;377;176;201;Leicht bewoelkt;19;19;0
07.10.2018 13:00;435;191;244;Leicht bewoelkt;19;19;0
07.10.2018 14:00;442;206;236;Leicht bewoelkt;19;19;0
07.10.2018 15:00;472;245;227;Leicht bewoelkt;20;20;0
07.10.2018 16:00;431;227;204;Leicht bewoelkt;18;18;0
07.10.2018 17:00;467;252;215;Stellenweiser Regenfall;17;17;0
07.10.2018 18:00;433;225;208;Stellenweiser Regenfall;16;16;0
07.10.2018 19:00;308;154;154;Stellenweiser Regenfall;15;15;0
07.10.2018 20:00;191;80;111;Leicht bewoelkt;14;14;0
07.10.2018 21:00;111;51;60;Leicht bewoelkt;13;13;0
07.10.2018 22:00;111;54;57;Leicht bewoelkt;13;13;0
07.10.2018 23:00;68;25;43;Leicht bewoelkt;13;12;0
08.10.2018 00:00;21;10;11;Leicht bewoelkt;12;12;0
08.10.2018 01:00;18;3;15;Leicht bewoelkt;12;12;0
08.10.2018 02:00;4;1;3;Leichter Nebel;12;11;0
08.10.2018 03:00;2;1;1;Leichter Nebel;11;11;0
08.10.2018 04:00;5;5;0;Leichter Nebel;11;11;0
08.10.2018 05:00;30;14;16;Leicht bewoelkt;11;10;0
08.10.2018 06:00;134;71;63;Leicht bewoelkt;10;10;0
08.10.2018 07:00;1064;707;357;Leicht bewoelkt;12;11;0
08.10.2018 08:00;656;352;304;Leicht bewoelkt;13;13;0
08.10.2018 09:00;675;459;216;Leicht bewoelkt;14;14;0
08.10.2018 10:00;408;225;183;Leicht bewoelkt;16;15;0
08.10.2018 11:00;627;289;338;Leicht bewoelkt;17;17;0
08.10.2018 12:00;586;274;312;Leicht bewoelkt;19;19;0
08.10.2018 13:00;1008;446;562;Leicht bewoelkt;19;19;0
08.10.2018 14:00;699;347;352;Leicht bewoelkt;19;19;0
08.10.2018 15:00;1082;453;629;Leicht bewoelkt;20;20;0
08.10.2018 16:00;927;427;500;Leicht bewoelkt;19;19;0
08.10.2018 17:00;1105;462;643;Leicht bewoelkt;18;18;0
08.10.2018 18:00;852;393;459;Leicht bewoelkt;18;18;0
08.10.2018 19:00;615;268;347;Leicht bewoelkt;16;16;0
08.10.2018 20:00;403;182;221;Leicht bewoelkt;15;15;0
08.10.2018 21:00;278;114;164;Leicht bewoelkt;14;14;0
08.10.2018 22:00;214;93;121;Leicht bewoelkt;13;14;0
08.10.2018 23:00;128;35;93;Leicht bewoelkt;13;13;0
09.10.2018 00:00;90;33;57;Leicht bewoelkt;12;12;0
09.10.2018 01:00;30;7;23;Leicht bewoelkt;12;12;0
09.10.2018 02:00;20;10;10;Leicht bewoelkt;11;11;0
09.10.2018 03:00;5;4;1;Leicht bewoelkt;11;11;0
09.10.2018 04:00;9;7;2;Leicht bewoelkt;10;11;0
09.10.2018 05:00;35;23;12;Leichter Nebel;10;11;0
09.10.2018 06:00;145;75;70;Leichter Nebel;10;10;0
09.10.2018 07:00;1144;776;368;Leichter Nebel;11;11;0
09.10.2018 08:00;790;460;330;Leicht bewoelkt;12;13;0
09.10.2018 09:00;703;449;254;Leicht bewoelkt;13;14;0
09.10.2018 10:00;428;222;206;Leicht bewoelkt;15;15;0
09.10.2018 11:00;612;266;346;Leicht bewoelkt;16;16;0
09.10.2018 12:00;614;248;366;Leicht bewoelkt;17;17;0
09.10.2018 13:00;912;383;529;Leicht bewoelkt;18;18;0
09.10.2018 14:00;576;264;312;Leicht bewoelkt;18;18;0
09.10.2018 15:00;1014;493;521;Leicht bewoelkt;19;19;0
09.10.2018 16:00;908;437;471;Leicht bewoelkt;18;18;0
09.10.2018 17:00;1125;468;657;Leicht bewoelkt;18;18;0
09.10.2018 18:00;879;379;500;Leicht bewoelkt;18;18;0
09.10.2018 19:00;723;313;410;Leicht bewoelkt;16;16;0
09.10.2018 20:00;363;150;213;Leichter Nebel;15;15;0
09.10.2018 21:00;269;97;172;Leichter Nebel;14;14;0
09.10.2018 22:00;261;87;174;Leichter Nebel;13;13;0
09.10.2018 23:00;109;50;59;Leicht bewoelkt;13;13;0
10.10.2018 00:00;46;18;28;Leicht bewoelkt;12;12;0
10.10.2018 01:00;34;11;23;Leicht bewoelkt;12;12;0
10.10.2018 02:00;7;6;1;Leicht bewoelkt;12;12;0
10.10.2018 03:00;2;1;1;Leicht bewoelkt;11;11;0
10.10.2018 04:00;2;2;0;Leicht bewoelkt;11;11;0
10.10.2018 05:00;41;19;22;Leicht bewoelkt;11;11;0
10.10.2018 06:00;128;62;66;Leicht bewoelkt;11;11;0
10.10.2018 07:00;1220;838;382;Leicht bewoelkt;13;13;0
10.10.2018 08:00;760;451;309;Leicht bewoelkt;14;14;0
10.10.2018 09:00;698;430;268;Leicht bewoelkt;16;16;0
10.10.2018 10:00;414;199;215;Leicht bewoelkt;18;18;0
10.10.2018 11:00;669;249;420;Sonnig;19;19;0
10.10.2018 12:00;649;297;352;Sonnig;21;21;0
10.10.2018 13:00;1061;504;557;Sonnig;21;21;0
10.10.2018 14:00;628;290;338;Sonnig;21;21;0
10.10.2018 15:00;947;449;498;Sonnig;21;21;0
10.10.2018 16:00;907;426;481;Sonnig;20;20;0
10.10.2018 17:00;1187;480;707;Leicht bewoelkt;19;19;0
10.10.2018 18:00;911;438;473;Leicht bewoelkt;18;18;0
10.10.2018 19:00;666;321;345;Leicht bewoelkt;17;17;0
10.10.2018 20:00;453;192;261;Leicht bewoelkt;16;16;0
10.10.2018 21:00;290;115;175;Leicht bewoelkt;15;15;0
10.10.2018 22:00;263;104;159;Leicht bewoelkt;14;14;0
10.10.2018 23:00;177;56;121;Sonnig;14;14;0
11.10.2018 00:00;89;27;62;Sonnig;13;13;0
11.10.2018 01:00;41;12;29;Sonnig;13;13;0
11.10.2018 02:00;27;6;21;Leicht bewoelkt;13;13;0
11.10.2018 03:00;10;1;9;Leicht bewoelkt;13;13;0
11.10.2018 04:00;5;4;1;Leicht bewoelkt;12;13;0
11.10.2018 05:00;32;19;13;Leicht bewoelkt;12;12;0
11.10.2018 06:00;136;76;60;Leicht bewoelkt;12;12;0
11.10.2018 07:00;1137;766;371;Leicht bewoelkt;13;13;0
11.10.2018 08:00;690;385;305;Leicht bewoelkt;14;14;0
11.10.2018 09:00;646;423;223;Leicht bewoelkt;15;15;0
11.10.2018 10:00;454;243;211;Leicht bewoelkt;15;15;0
11.10.2018 11:00;627;294;333;Leicht bewoelkt;16;16;0
11.10.2018 12:00;628;256;372;Leicht bewoelkt;17;17;0
11.10.2018 13:00;1083;437;646;Leicht bewoelkt;17;17;0
11.10.2018 14:00;669;324;345;Bewoelkt;17;17;0
11.10.2018 15:00;1072;464;608;Bewoelkt;17;17;0
11.10.2018 16:00;922;409;513;Bewoelkt;17;17;0
11.10.2018 17:00;1021;401;620;Leicht bewoelkt;16;16;0
11.10.2018 18:00;795;353;442;Leicht bewoelkt;15;15;0
11.10.2018 19:00;582;298;284;Leicht bewoelkt;15;15;0
11.10.2018 20:00;361;193;168;Leicht bewoelkt;14;14;0
11.10.2018 21:00;290;117;173;Leicht bewoelkt;13;13;0
11.10.2018 22:00;271;111;160;Leicht bewoelkt;13;13;0
11.10.2018 23:00;164;92;72;Leicht bewoelkt;12;13;0
12.10.2018 00:00;70;12;58;Leicht bewoelkt;12;12;0
12.10.2018 01:00;70;11;59;Leicht bewoelkt;12;12;0
12.10.2018 02:00;50;6;44;Leicht bewoelkt;12;12;0
12.10.2018 03:00;59;3;56;Leicht bewoelkt;12;12;0
12.10.2018 04:00;17;8;9;Leicht bewoelkt;12;12;0
12.10.2018 05:00;45;25;20;Leicht bewoelkt;11;12;0
12.10.2018 06:00;135;77;58;Leicht bewoelkt;11;12;0
12.10.2018 07:00;943;615;328;Leicht bewoelkt;13;13;0
12.10.2018 08:00;693;395;298;Leicht bewoelkt;15;15;0
12.10.2018 09:00;650;428;222;Leicht bewoelkt;16;16;0
12.10.2018 10:00;454;257;197;Leicht bewoelkt;18;18;0
12.10.2018 11:00;613;265;348;Leicht bewoelkt;20;20;0
12.10.2018 12:00;693;309;384;Leicht bewoelkt;22;22;0
12.10.2018 13:00;1092;404;688;Leicht bewoelkt;22;24;0
12.10.2018 14:00;704;372;332;Leicht bewoelkt;23;24;0
12.10.2018 15:00;766;364;402;Leicht bewoelkt;23;25;0
12.10.2018 16:00;763;334;429;Leicht bewoelkt;23;24;0
12.10.2018 17:00;798;339;459;Sonnig;22;22;0
12.10.2018 18:00;720;335;385;Sonnig;21;21;0
12.10.2018 19:00;535;250;285;Sonnig;20;20;0
12.10.2018 20:00;380;168;212;Sonnig;18;18;0
12.10.2018 21:00;242;119;123;Sonnig;17;17;0
12.10.2018 22:00;218;100;118;Sonnig;16;16;0
12.10.2018 23:00;201;59;142;Sonnig;16;16;0
13.10.2018 00:00;138;44;94;Sonnig;15;15;0
13.10.2018 01:00;111;42;69;Sonnig;15;15;0
13.10.2018 02:00;61;26;35;Sonnig;15;15;0
13.10.2018 03:00;39;10;29;Sonnig;15;15;0
13.10.2018 04:00;20;11;9;Sonnig;14;14;0
13.10.2018 05:00;25;14;11;Sonnig;14;14;0
13.10.2018 06:00;46;30;16;Sonnig;14;14;0
13.10.2018 07:00;67;39;28;Sonnig;15;15;0
13.10.2018 08:00;165;110;55;Sonnig;17;17;0
13.10.2018 09:00;291;172;119;Sonnig;18;18;0
13.10.2018 10:00;379;216;163;Sonnig;19;19;0
13.10.2018 11:00;454;240;214;Sonnig;21;21;0
13.10.2018 12:00;546;292;254;Sonnig;22;23;0
13.10.2018 13:00;650;344;306;Sonnig;22;24;0
13.10.2018 14:00;638;310;328;Sonnig;22;24;0
13.10.2018 15:00;598;308;290;Sonnig;22;25;0
13.10.2018 16:00;543;260;283;Sonnig;21;21;0
13.10.2018 17:00;622;300;322;Leicht bewoelkt;20;20;0
13.10.2018 18:00;581;226;355;Leicht bewoelkt;19;19;0
13.10.2018 19:00;457;214;243;Leicht bewoelkt;18;18;0
13.10.2018 20:00;348;182;166;Leicht bewoelkt;17;17;0
13.10.2018 21:00;214;124;90;Leicht bewoelkt;16;16;0
13.10.2018 22:00;252;114;138;Leicht bewoelkt;15;15;0
13.10.2018 23:00;205;89;116;Leicht bewoelkt;14;15;0
14.10.2018 00:00;178;72;106;Leicht bewoelkt;14;14;0
14.10.2018 01:00;112;35;77;Leicht bewoelkt;14;14;0
14.10.2018 02:00;67;16;51;Leicht bewoelkt;14;14;0
14.10.2018 03:00;56;14;42;Leicht bewoelkt;14;14;0
14.10.2018 04:00;25;7;18;Leicht bewoelkt;13;13;0
14.10.2018 05:00;29;6;23;Sonnig;13;13;0
14.10.2018 06:00;35;19;16;Sonnig;13;13;0
14.10.2018 07:00;44;22;22;Sonnig;14;14;0
14.10.2018 08:00;92;57;35;Sonnig;16;16;0
14.10.2018 09:00;158;92;66;Sonnig;17;17;0
14.10.2018 10:00;222;120;102;Sonnig;19;19;0
14.10.2018 11:00;285;148;137;Sonnig;21;21;0
14.10.2018 12:00;428;219;209;Sonnig;23;24;0
14.10.2018 13:00;559;312;247;Sonnig;23;24;0
14.10.2018 14:00;679;396;283;Sonnig;22;24;0
14.10.2018 15:00;574;339;235;Sonnig;22;25;0
14.10.2018 16:00;594;269;325;Sonnig;21;21;0
14.10.2018 17:00;627;256;371;Leicht bewoelkt;20;20;0
14.10.2018 18:00;576;211;365;Leicht bewoelkt;19;19;0
14.10.2018 19:00;343;160;183;Leicht bewoelkt;18;18;0
14.10.2018 20:00;217;89;128;Leicht bewoelkt;17;17;0
14.10.2018 21:00;139;46;93;Leicht bewoelkt;16;16;0
14.10.2018 22:00;135;53;82;Leicht bewoelkt;15;15;0
14.10.2018 23:00;85;28;57;Leicht bewoelkt;13;13;0
15.10.2018 00:00;42;19;23;Leicht bewoelkt;12;12;0
15.10.2018 01:00;16;6;10;Leicht bewoelkt;12;12;0
15.10.2018 02:00;2;2;0;Leicht bewoelkt;12;12;0
15.10.2018 03:00;1;1;0;Leicht bewoelkt;11;11;0
15.10.2018 04:00;6;3;3;Leicht bewoelkt;11;11;0
15.10.2018 05:00;34;20;14;Leicht bewoelkt;11;11;0
15.10.2018 06:00;151;82;69;Leicht bewoelkt;11;11;0
15.10.2018 07:00;992;645;347;Leicht bewoelkt;12;12;0
15.10.2018 08:00;723;397;326;Leicht bewoelkt;14;14;0
15.10.2018 09:00;753;489;264;Leicht bewoelkt;16;16;0
15.10.2018 10:00;400;229;171;Leicht bewoelkt;18;18;0
15.10.2018 11:00;622;294;328;Leicht bewoelkt;20;20;0
15.10.2018 12:00;611;292;319;Leicht bewoelkt;21;21;0
15.10.2018 13:00;949;401;548;Leicht bewoelkt;21;21;0
15.10.2018 14:00;657;321;336;Leicht bewoelkt;21;21;0
15.10.2018 15:00;990;433;557;Leicht bewoelkt;21;21;0
15.10.2018 16:00;878;430;448;Leicht bewoelkt;20;20;0
15.10.2018 17:00;1194;518;676;Leicht bewoelkt;19;19;0
15.10.2018 18:00;933;400;533;Leicht bewoelkt;19;19;0
15.10.2018 19:00;704;338;366;Leicht bewoelkt;17;17;0
15.10.2018 20:00;437;208;229;Leicht bewoelkt;16;16;0
15.10.2018 21:00;304;122;182;Leicht bewoelkt;15;15;0
15.10.2018 22:00;246;88;158;Leicht bewoelkt;14;14;0
15.10.2018 23:00;114;34;80;Leicht bewoelkt;13;13;0
16.10.2018 00:00;73;25;48;Leicht bewoelkt;13;13;0
16.10.2018 01:00;37;12;25;Leicht bewoelkt;12;12;0
16.10.2018 02:00;18;6;12;Leicht bewoelkt;12;12;0
16.10.2018 03:00;13;5;8;Leicht bewoelkt;11;12;0
16.10.2018 04:00;8;5;3;Leicht bewoelkt;11;11;0
16.10.2018 05:00;39;25;14;Leicht bewoelkt;11;11;0
16.10.2018 06:00;129;69;60;Leicht bewoelkt;10;11;0
16.10.2018 07:00;1104;750;354;Leicht bewoelkt;12;12;0
16.10.2018 08:00;799;455;344;Leicht bewoelkt;13;14;0
16.10.2018 09:00;734;468;266;Leicht bewoelkt;15;15;0
16.10.2018 10:00;394;220;174;Leicht bewoelkt;17;17;0
16.10.2018 11:00;661;314;347;Leicht bewoelkt;18;18;0
