lon;lat;count
9.1933317;47.678741;5
9.1931992;47.679047;2
9.1934404;47.67902;7
9.1930237;47.678925;2
9.1954422;47.678627;5
9.1953754;47.67878;3
9.1962767;47.678814;2
9.1965179;47.678783;115
9.1961012;47.678692;1
9.1963425;47.678661;5
9.1962099;47.67897;105
9.1964521;47.67894;307
9.1953325;47.678349;6
9.1955748;47.678318;21
9.1951571;47.678223;142
9.1953993;47.678192;110
9.195508;47.678471;8
9.1950912;47.678379;7
9.1959915;47.678413;25
9.1962337;47.678383;108
9.195816;47.678288;82
9.1960583;47.678257;84
9.1959257;47.678566;3
9.196167;47.678535;12
9.1957502;47.678444;8
9.1953096;47.678936;1
9.1959019;47.679153;37
9.1961441;47.679123;302
9.1958361;47.679306;250
9.1960773;47.679276;204
9.1949577;47.678684;2
9.1947823;47.678562;3
9.1951332;47.67881;4
9.1933556;47.678154;2
9.1935968;47.678123;7
9.1932888;47.678307;60
9.193531;47.67828;83
9.1923218;47.678429;6
9.1925631;47.678398;13
9.192255;47.678581;84
9.1924973;47.678551;96
9.1920795;47.678455;2
9.1929808;47.678493;90
9.193222;47.678463;72
9.1928053;47.678368;21
9.1930466;47.678337;39
9.192914;47.678646;1
9.1931562;47.678616;2
9.1927385;47.67852;99
9.2103939;47.676346;3
9.2103271;47.676502;5
9.2103043;47.677086;3
9.2102375;47.677242;16
9.2101946;47.676807;26
9.2100191;47.676685;33
9.2102613;47.676655;10
9.2101288;47.676964;42
9.2103701;47.676933;4
9.2099533;47.676838;6
9.2094498;47.67588;1
9.2102842;47.676067;13
9.2101088;47.675945;41
9.210351;47.675915;10
9.2102184;47.676224;21
9.210043;47.676098;38
9.2102413;47.675636;34
9.2101755;47.675789;41
9.2090092;47.676373;3
9.2099104;47.676407;4
9.2101517;47.676376;42
9.2099762;47.67625;22
9.2098436;47.676559;5
9.2100859;47.676529;40
9.2089663;47.675938;29
9.2092075;47.675911;3
9.2087908;47.675816;7
9.2090321;47.675785;31
9.2088995;47.676094;25
9.208724;47.675968;2
9.2108583;47.67527;29
9.2107916;47.675423;1
9.2104836;47.675606;32
9.2104168;47.675762;7
9.2103901;47.677952;4
9.2102146;47.677826;40
9.2103233;47.678104;88
9.2101479;47.677982;32
9.2101049;47.677547;34
9.2103472;47.677521;14
9.2101717;47.677395;40
9.2100391;47.677704;5
9.2102804;47.677673;38
9.2100153;47.678291;6
9.2102575;47.678261;65
9.2099495;47.678444;7
9.2101908;47.678413;33
9.210433;47.678383;6
9.2095547;47.677761;1
9.2097969;47.677734;3
9.2089195;47.677113;4
9.210062;47.677116;42
9.2098866;47.676994;3
9.209754;47.677299;5
9.2099962;47.677269;17
9.2088766;47.676678;23
9.2087011;47.676556;4
9.2089424;47.676525;12
9.2088099;47.676834;27
9.2086344;47.676708;1
9.2097778;47.676716;5
9.2097111;47.676868;2
9.208787;47.677422;27
9.2086115;47.677296;6
9.2088528;47.677265;12
9.2087202;47.677574;45
9.2089624;47.677544;2
9.209446;47.677486;6
9.2096872;47.677456;3
9.2093792;47.677639;4
9.2096214;47.677608;3
9.2092037;47.677513;7
9.208744;47.676987;22
9.2083263;47.676895;2
9.2086773;47.677143;18
9.2082596;47.677048;37
9.2088604;47.674057;44
9.2091026;47.674026;120
9.2089272;47.673901;9
9.2087946;47.67421;68
9.2090368;47.674179;73
9.2095203;47.674122;15
9.2097616;47.674091;20
9.2093449;47.673996;90
9.2092352;47.673717;105
9.2094774;47.673687;10
9.2093019;47.673565;81
9.2091694;47.673874;119
9.2089939;47.673748;6
9.2084866;47.674393;53
9.2087278;47.674366;94
9.2083111;47.674271;2
9.2084198;47.674549;9
9.208662;47.674519;203
9.2082443;47.674423;78
9.2089701;47.674335;46
9.2089033;47.674488;21
9.2114544;47.673882;13
9.2113886;47.674038;10
9.2101793;47.674187;29
9.2104216;47.674156;2
9.2103548;47.674309;14
9.2099371;47.674213;18
9.2108383;47.674252;4
9.2107725;47.674404;6
9.2110138;47.674374;17
9.210597;47.674278;9
9.2073908;47.673218;2
9.2073479;47.672783;157
9.2075891;47.672756;4
9.2071724;47.672661;140
9.2074137;47.67263;333
9.2072811;47.672939;30
9.2075233;47.672909;1
9.2071056;47.672813;289
9.2070818;47.673401;14
9.207016;47.673553;11
9.2069731;47.673122;324
9.2072153;47.673092;10
9.2067976;47.672997;28
9.2070389;47.67297;323
9.2069063;47.673275;344
9.2071486;47.673244;12
9.2067308;47.673153;30
9.2099848;47.673042;38
9.2098083;47.672916;53
9.2100506;47.67289;89
9.209918;47.673195;6
9.2097425;47.673073;82
9.2098751;47.672764;4
9.20961;47.673382;71
9.2094345;47.673256;13
9.2096758;47.673225;93
9.2095432;47.673534;29
9.2093678;47.673409;57
9.2083969;47.675133;172
9.2082214;47.675011;2
9.2084627;47.67498;173
9.2083302;47.675289;159
9.2085724;47.675259;1
9.2081547;47.675163;1
9.208354;47.674702;3
9.2082872;47.674854;6
9.2087708;47.674797;1
9.2085953;47.674671;174
9.2088375;47.674641;5
9.2085295;47.674828;166
9.2080221;47.675472;96
9.2082644;47.675442;186
9.2078466;47.675346;8
9.2080889;47.67532;5
9.2079554;47.675625;748
9.2081976;47.675598;712
9.2077799;47.675503;706
9.2085056;47.675411;7
9.2086153;47.67569;33
9.2088566;47.675659;80
9.2084398;47.675568;13
9.2109909;47.674961;48
9.2106829;47.675144;11
9.2109241;47.675114;49
9.2106161;47.675297;37
9.2103081;47.675484;3
9.2105503;47.675453;50
9.2071676;47.674263;74
9.2074099;47.674236;39
9.2069921;47.674141;24
9.2073431;47.674389;17
9.2069263;47.674294;42
9.2078276;47.674328;68
9.2080688;47.674301;22
9.2076521;47.674206;1
9.208003;47.674454;26
9.2075853;47.674358;65
9.2068834;47.673862;8
9.206708;47.673737;328
9.2069492;47.67371;13
9.2068167;47.674015;10
9.2066412;47.673893;413
9.2066183;47.674477;3
9.2065516;47.674633;1
9.2065086;47.674202;351
9.2067509;47.674171;74
9.2063332;47.674076;116
9.2065754;47.674046;398
9.2064428;47.674355;234
9.2066841;47.674324;9
9.2062674;47.674229;157
9.2120714;47.673515;2
9.2120047;47.673668;1
9.2119617;47.673237;40
9.212204;47.673206;3
9.2120285;47.67308;38
9.2118959;47.673389;37
9.2121372;47.673359;1
9.2117205;47.673267;3
9.2118721;47.673977;1
9.2116966;47.673851;32
9.2119389;47.673824;1
9.2118063;47.674129;1
9.2116308;47.674007;37
9.2115879;47.673573;1
9.2118292;47.673546;46
9.2116537;47.67342;3
9.2115211;47.673729;7
9.2117634;47.673698;39
9.2114973;47.674316;38
9.2113218;47.674191;9
9.2115641;47.67416;34
9.2114315;47.674469;27
9.211256;47.674343;17
9.2112322;47.674931;13
9.2111235;47.674652;16
9.2113647;47.674622;32
9.2111893;47.6745;45
9.2110567;47.674805;25
9.2112989;47.674778;34
9.2082329;47.679237;683
9.2084742;47.679207;2
9.2080574;47.679115;447
9.2082987;47.679085;135
9.2081661;47.679394;759
9.2084084;47.679363;5
9.2079906;47.679268;46
9.2079477;47.678837;33
9.20819;47.678806;630
9.2080145;47.67868;455
9.2078819;47.678989;2
9.2081232;47.678959;750
9.2084312;47.678776;3
9.2085409;47.679054;1
9.2083654;47.678932;7
9.2081003;47.679546;650
9.2079248;47.67942;5
9.2080336;47.679699;105
9.2085171;47.679642;3
9.2083416;47.679516;68
9.2085838;47.679485;2
9.2084513;47.679794;5
9.2086926;47.679764;1
9.2082758;47.679672;593
9.2073317;47.679203;31
9.2099257;47.679031;16
9.2097502;47.678905;40
9.2099915;47.678875;20
9.2098589;47.679184;58
9.2096834;47.679058;40
9.2096405;47.678627;3
9.2098827;47.678596;8
9.2095747;47.67878;3
9.209816;47.678753;19
9.2093992;47.678658;3
9.2103004;47.678692;1
9.210125;47.678566;37
9.2103662;47.678539;4
9.2100582;47.678722;33
9.2095509;47.679367;29
9.2097931;47.679337;71
9.2093754;47.679245;51
9.2096176;47.679214;19
9.2094851;47.679523;38
9.2093096;47.679398;20
9.2100344;47.67931;15
9.210144;47.679585;20
9.2099686;47.679462;61
9.2092667;47.678967;43
9.2095079;47.678936;3
9.2090912;47.678841;4
9.2093325;47.67881;33
9.2091999;47.679119;12
9.2094421;47.679089;28
9.2070036;47.678368;40
9.2072458;47.678341;9
9.2068281;47.678246;40
9.2070704;47.678215;13
9.2069378;47.678524;9
9.2071791;47.678493;58
9.2067623;47.678398;7
9.2076635;47.678432;10
9.2079048;47.678402;54
9.207839;47.678558;2
9.2074213;47.678463;14
9.2067194;47.677967;8
9.2066526;47.67812;41
9.2068949;47.678089;9
9.2064772;47.677998;40
9.2072887;47.678772;29
9.2071133;47.678646;45
9.2073545;47.678616;3
9.207222;47.678925;52
9.2070465;47.678802;13
9.2065868;47.678276;10
9.2064114;47.67815;18
9.2089386;47.678131;22
9.2091808;47.678101;13
9.2092896;47.678379;5
9.2091141;47.678253;36
9.2084122;47.677757;1
9.2086544;47.677727;2
9.2082367;47.677635;48
9.208478;47.677605;7
9.2083454;47.677914;1
9.2081699;47.677788;277
9.2090712;47.677822;31
9.2088957;47.6777;74
9.2091379;47.67767;9
9.2090054;47.677975;46
9.2092466;47.677948;2
9.2088299;47.677853;9
9.2083225;47.678497;7
9.208147;47.678375;627
9.2083883;47.678345;2
9.2082558;47.678654;147
9.2080803;47.678528;746
9.2092237;47.678532;35
9.2090483;47.67841;22
9.209157;47.678688;33
9.2080374;47.678097;755
9.2082796;47.678066;11
9.2078619;47.677971;28
9.2081041;47.67794;775
9.2079716;47.678249;487
9.2082129;47.678219;148
9.2075262;47.680347;2
9.2084274;47.680382;80
9.2086697;47.680351;347
9.2084942;47.680225;345
9.2083616;47.680534;12
9.2086029;47.680504;402
9.2074833;47.679913;203
9.2077255;47.679886;127
9.2073078;47.67979;63
9.2074175;47.680069;102
9.2076588;47.680038;32
9.207242;47.679943;328
9.2081432;47.679977;593
9.2083845;47.679951;475
9.2079668;47.679855;32
9.208209;47.679825;1212
9.2083187;47.680103;463
9.207901;47.680008;122
9.2073936;47.680653;157
9.2072182;47.680531;105
9.2074604;47.6805;41
9.2073278;47.680809;161
9.2075691;47.680779;3
9.2071524;47.680683;9
9.2082949;47.680691;1
9.2071095;47.680252;7
9.2073507;47.680222;171
9.206933;47.680126;2
9.2071753;47.680099;74
9.2072849;47.680378;173
9.2094612;47.680107;13
9.2097034;47.680077;27
9.2092857;47.679985;2
9.209528;47.679955;30
9.2096367;47.680233;44
9.2101202;47.680172;21
9.2103624;47.680141;24
9.210187;47.680019;52
9.2102957;47.680298;56
9.2098789;47.680202;4
9.2094183;47.679676;123
9.2093525;47.679829;14
9.2100773;47.679741;46
9.2096605;47.679646;11
9.2099018;47.679615;17
9.2097692;47.679924;6
9.2100115;47.679893;9
9.2095938;47.679798;32
9.2090864;47.680447;198
9.2093287;47.680416;177
9.2089109;47.680321;277
9.2091532;47.68029;69
9.2090206;47.680599;2
9.2092619;47.680569;61
9.2088451;47.680477;4
9.2097464;47.680511;53
9.2095709;47.680386;48
9.2098122;47.680355;4
9.2096796;47.680664;235
9.2099218;47.680634;141
9.2095041;47.680542;287
9.2088022;47.680042;1
9.2090435;47.680012;1
9.2086267;47.67992;6
9.208868;47.67989;3
9.2087355;47.680199;439
9.2089777;47.680168;10
9.20856;47.680073;625
9.2071991;47.679512;50
9.2074404;47.679482;1
9.2072649;47.679359;58
9.2071323;47.679665;17
9.2073746;47.679634;28
9.2071562;47.679081;50
9.2070894;47.679234;12
9.2070665;47.679821;1
9.2067575;47.680004;81
9.2069998;47.679974;78
9.2119427;47.681259;3
9.210495;47.679836;2
9.2103195;47.67971;1
9.2104292;47.679989;3
9.2102537;47.679863;29
9.2062397;47.676422;3
9.2060642;47.676296;60
9.2063055;47.676266;1
9.2061729;47.676575;3
9.2059975;47.676453;71
9.2068987;47.676487;48
9.2067232;47.676361;41
9.2069645;47.676331;39
9.2068319;47.67664;66
9.2066565;47.676517;29
9.2059546;47.676018;127
9.2061968;47.675987;17
9.2057791;47.675896;5
9.2060213;47.675865;154
9.2058887;47.676174;94
9.20613;47.676144;40
9.2066135;47.676083;4
9.2068558;47.676052;54
9.2066803;47.67593;4
9.2065477;47.676239;1
9.206789;47.676208;48
9.2058649;47.676758;45
9.2061071;47.676731;1
9.2056894;47.676636;71
9.2059317;47.676605;73
9.2057981;47.676914;12
9.2060404;47.676884;1
9.2056227;47.676788;103
9.2065239;47.676823;14
9.2067661;47.676792;71
9.2065907;47.67667;16
9.2064581;47.676979;8
9.2066994;47.676949;76
9.205822;47.676327;72
9.2057552;47.676479;55
9.2079325;47.676212;21
9.2081738;47.676182;761
9.207757;47.676086;7
9.2079983;47.67606;107
9.2078657;47.676365;5
9.2081079;47.676338;781
9.2088337;47.676247;27
9.208416;47.676151;3
9.2087669;47.676403;19
9.2083502;47.676308;19
9.2076473;47.675812;3
9.2078896;47.675781;3
9.2074718;47.675686;5
9.2077141;47.675655;111
9.2075815;47.675964;6
9.2078228;47.675934;3
9.207406;47.675838;10
9.2083073;47.675873;364
9.2085485;47.675846;1
9.2081318;47.675751;897
9.2083731;47.67572;89
9.2082405;47.676029;735
9.2084827;47.675999;1
9.208065;47.675903;388
9.2077999;47.676521;1
9.2082167;47.676617;421
9.2080412;47.676491;552
9.2082834;47.67646;145
9.2081509;47.676769;728
9.2079754;47.676643;262
9.207098;47.676025;11
9.2070313;47.676178;30
9.2050772;47.675396;3
9.2059116;47.675587;40
9.2057362;47.675461;3
9.2058458;47.675739;9
9.2047262;47.675148;789
9.2049675;47.675117;720
9.2045507;47.675026;261
9.204792;47.674995;45
9.2046595;47.675304;10
9.2049017;47.675274;42
9.204484;47.675179;473
9.2053852;47.675213;680
9.2056274;47.675182;890
9.2052097;47.675091;390
9.205452;47.67506;58
9.2053194;47.675369;8
9.2055607;47.675339;26
9.205143;47.675243;261
9.2045698;47.676044;3
9.2043943;47.675919;4
9.2044182;47.675331;3
9.2067041;47.675343;1129
9.2069454;47.675312;368
9.2065277;47.67522;215
9.2067699;47.67519;5
9.2066374;47.675495;57
9.2068796;47.675468;627
9.2064619;47.675373;820
9.2073631;47.675407;471
9.2076044;47.675377;37
9.2071877;47.675282;16
9.2072964;47.67556;363
9.2075386;47.675533;913
9.2071209;47.675438;1048
9.206419;47.674942;5
9.2062435;47.674816;181
9.2064857;47.674786;3
9.2063522;47.675095;16
9.2061768;47.674969;334
9.2063293;47.675682;1
9.2065706;47.675652;3
9.2061539;47.675556;103
9.2063951;47.675526;8
9.2062626;47.675835;4
9.2060871;47.675709;126
9.2069883;47.675747;73
9.2072306;47.675716;8
9.2068129;47.675621;22
9.2070551;47.675591;82
9.2069225;47.6759;69
9.2071638;47.675869;4
9.2067461;47.675774;8
9.2060442;47.675278;894
9.2062864;47.675247;1057
9.2058687;47.675156;508
9.206111;47.675125;867
9.2059784;47.675434;109
9.2062197;47.675404;298
9.2058029;47.675308;308
9.2055998;47.677376;2
9.2057085;47.677654;6
9.2066765;47.677536;26
9.206501;47.67741;12
9.2054901;47.677097;137
9.2057323;47.677067;8
9.2055569;47.676945;121
9.2054243;47.67725;119
9.2056656;47.677219;5
9.2052488;47.677128;6
9.2054005;47.677837;9
9.2056427;47.677807;50
9.205225;47.677711;48
9.2054672;47.677685;59
9.2060595;47.677902;51
9.2063017;47.677872;21
9.205884;47.677776;35
9.2061262;47.67775;4
9.2059937;47.678055;1
9.2062349;47.678024;32
9.2058182;47.677933;18
9.2051163;47.677433;117
9.2053576;47.677406;60
9.2051821;47.67728;56
9.2050495;47.677589;162
9.2052917;47.677559;52
9.204874;47.677464;2
9.208127;47.677357;708
9.2079515;47.677231;429
9.2081938;47.6772;215
9.2080612;47.677509;972
9.2083025;47.677479;4
9.2078857;47.677383;53
9.2070074;47.676765;2
9.2069416;47.676918;8
9.2078428;47.676952;4
9.2080841;47.676922;797
9.2079086;47.6768;39
9.2077761;47.677109;3
9.2080183;47.677078;729
9.2070932;47.677628;9
9.2073355;47.677597;16
9.2069178;47.677505;39
9.20716;47.677475;8
9.206852;47.677658;1
9.2077532;47.677692;7
9.2079945;47.677662;818
9.2075777;47.67757;11
9.207819;47.67754;17
9.2079287;47.677818;337
9.206809;47.677227;30
9.2066336;47.677101;91
9.2068748;47.677071;13
9.2067423;47.67738;74
9.2069845;47.677349;6
9.2065668;47.677258;57
9.2047882;47.676601;3
9.2047224;47.676754;3
9.2049208;47.676292;1
9.2047453;47.676167;3
9.204855;47.676445;3
9.2046795;47.676323;1
9.2044134;47.676937;1
9.2043476;47.677094;3
9.2046556;47.676907;2
9.2045889;47.677063;2
9.2029533;47.689369;4
9.2031956;47.689339;52
9.2026453;47.689552;2
9.2028866;47.689522;177
9.2025785;47.689705;25
9.2028208;47.689674;544
9.2040539;47.688942;62
9.2042952;47.688911;566
9.2041197;47.688786;4
9.2039871;47.689095;429
9.2042294;47.689064;362
9.2038116;47.688972;7
9.2047129;47.689007;3
9.2049551;47.688976;2
9.2045374;47.688881;316
9.2047796;47.68885;18
9.2048883;47.689129;1
9.2044706;47.689034;29
9.2044277;47.688602;26
9.20467;47.688572;387
9.2044945;47.68845;5
9.2043619;47.688759;207
9.2046041;47.688728;574
9.2036791;47.689278;462
9.2039213;47.689247;340
9.2035036;47.689156;10
9.2037449;47.689125;95
9.2036123;47.689434;82
9.2038546;47.689404;41
9.2034369;47.689308;330
9.2045803;47.689312;2
9.2041626;47.68922;44
9.2044048;47.68919;3
9.2045135;47.689468;2
9.2040968;47.689373;1
9.2018957;47.690228;7
9.2021379;47.690197;15
9.2019625;47.690075;1
9.2018299;47.69038;18
9.2020712;47.69035;63
9.2016544;47.690258;1
9.2025557;47.690292;314
9.2027969;47.690262;16
9.2023802;47.690166;110
9.2026215;47.69014;400
9.2024889;47.690445;52
9.2023134;47.690323;389
9.2022705;47.689888;2
9.2025127;47.689861;70
9.2022038;47.690044;11
9.202446;47.690014;78
9.2015209;47.690563;5
9.2017632;47.690536;86
9.2013454;47.690441;2
9.2014551;47.69072;43
9.2016973;47.690689;485
9.2021809;47.690628;56
9.2024221;47.690601;11
9.2020054;47.690506;444
9.2022467;47.690475;391
9.2021141;47.690784;5
9.2019386;47.690659;454
9.2014122;47.690289;1
9.2035894;47.690018;2
9.2038307;47.689987;1
9.2036552;47.689865;2
9.2033472;47.690048;2
9.2033043;47.689617;50
9.2035465;47.689587;8
9.2031288;47.689491;533
9.203371;47.689461;353
9.2032385;47.68977;16
9.2034798;47.689739;4
9.203063;47.689648;347
9.2042055;47.689651;2
9.2037878;47.689556;3
9.2038975;47.689835;4
9.2041397;47.689804;2
9.2030392;47.690231;3
9.2029295;47.689953;43
9.2031717;47.689926;4
9.202754;47.689831;584
9.2029963;47.6898;91
9.2028637;47.690109;25
9.203105;47.690079;1
9.2026882;47.689983;463
9.2054625;47.688332;36
9.2057037;47.688301;11
9.205286;47.688206;516
9.2055283;47.688175;269
9.2053957;47.688484;11
9.2052202;47.688358;318
9.2050877;47.688667;13
9.2049122;47.688545;464
9.2051535;47.688515;49
9.2050209;47.68882;5
9.2048454;47.688698;107
9.2048225;47.689285;1
9.2044477;47.689621;2
9.1997385;47.691513;66
9.1999798;47.691483;417
9.1996717;47.691669;547
9.199914;47.691639;558
9.1994963;47.691544;5
9.2003975;47.691578;16
9.2006397;47.691547;6
9.200222;47.691456;529
9.2004642;47.691425;452
9.2003317;47.69173;1
9.2001553;47.691608;88
9.2003546;47.691147;2
9.2000465;47.69133;9
9.2002888;47.691299;43
9.1993637;47.691853;400
9.1996059;47.691822;89
9.1991882;47.691727;62
9.1994305;47.691696;406
9.199297;47.692005;18
9.1995392;47.691975;3
9.1991215;47.691879;542
9.1998472;47.691792;19
9.2000895;47.691761;4
9.1997814;47.691944;2
9.199254;47.691574;2
9.2012558;47.691181;32
9.201498;47.691151;3
9.2011471;47.690903;32
9.2013884;47.690872;390
9.2010803;47.691055;439
9.2013226;47.691029;433
9.2009048;47.690933;1
9.2018061;47.690968;7
9.2016306;47.690842;371
9.2018728;47.690815;30
9.2015638;47.690998;51
9.2007723;47.691242;523
9.2010145;47.691212;377
9.2005968;47.691116;10
9.2008381;47.691086;61
9.2007055;47.691395;104
9.2009478;47.691364;9
9.2005301;47.691269;320
9.1980686;47.691135;1
9.1978931;47.691013;8
9.1976748;47.690456;4
9.1977835;47.690735;6
9.197608;47.690609;7
9.2011042;47.690472;1
9.2007961;47.690655;1
9.2010374;47.690624;1
9.2004871;47.690838;1
9.2007294;47.690807;2
9.2006626;47.690964;2
9.1989889;47.692188;2
9.1988134;47.692066;295
9.1990557;47.692036;53
9.1987476;47.692219;9
9.1984386;47.692402;2
9.1987047;47.691788;4
9.198946;47.691757;7
9.198638;47.69194;137
9.1988802;47.69191;477
9.1984625;47.691818;3
9.1980019;47.691288;11
9.1978264;47.691166;5
9.1981773;47.691414;26
9.1979122;47.692028;2
9.1976042;47.692215;3
9.1978464;47.692184;2
9.1983299;47.692123;437
9.1985712;47.692093;554
9.1981544;47.692001;3
9.1983957;47.691971;5
9.1982632;47.69228;395
9.1985054;47.692249;47
9.1980877;47.692154;39
9.2171078;47.69054;5
9.2167997;47.690723;3
9.217042;47.690697;4
9.2167339;47.69088;4
9.2166672;47.691032;4
9.2181425;47.690269;5
9.218318;47.690392;5
9.2178574;47.689865;4
9.2174397;47.68977;5
9.2173738;47.689926;5
9.2180996;47.689835;1
9.2182083;47.690113;4
9.2180328;47.689991;7
9.2184267;47.69067;6
9.2182512;47.690544;5
9.2183609;47.690823;5
9.2172403;47.690231;6
9.2173071;47.690079;6
9.2171745;47.690388;5
9.2175722;47.689465;4
9.2175064;47.689617;5
9.2164021;47.69165;5
9.2164679;47.691494;6
9.2163353;47.691803;6
9.2160273;47.691986;1
9.2162695;47.691956;4
9.2159615;47.692142;4
9.2162027;47.692112;3
9.2169752;47.690849;2
9.2169094;47.691002;2
9.2166014;47.691185;5
9.2165346;47.691341;6
9.2187548;47.691505;6
9.2188215;47.691349;4
9.2189302;47.691628;5
9.2184696;47.691101;4
9.2185364;47.690948;4
9.2186451;47.691227;7
9.218544;47.68774;4
9.2186098;47.687584;5
9.2184772;47.687893;5
9.2187195;47.687862;1
9.2182789;47.688354;5
9.2182121;47.688511;6
9.2184114;47.688046;6
9.2183447;47.688202;5
9.2191172;47.686939;6
9.2190514;47.687092;4
9.2199526;47.687126;3
9.2197762;47.687004;3
9.2192497;47.68663;10
9.218832;47.686535;2
9.2190742;47.686508;2
9.2191839;47.686787;6
9.2196007;47.686878;3
9.2194252;47.686756;3
9.2189178;47.687401;4
9.2187424;47.687279;2
9.2189846;47.687248;4
9.218852;47.687553;1
9.2186766;47.687431;4
9.2180796;47.688816;13
9.2183218;47.688786;2
9.2181463;47.688663;6
9.2180128;47.688972;6
9.218255;47.688942;6
9.2178373;47.688847;8
9.2187386;47.688881;9
9.2189808;47.68885;1
9.218915;47.689007;6
9.2184973;47.688911;8
9.2179899;47.689556;2
9.2178144;47.689434;9
9.2179232;47.689713;7
9.2177477;47.689587;2
9.2177048;47.689156;8
9.217947;47.689125;4
9.2175293;47.68903;3
9.2177715;47.688999;1
9.217639;47.689308;4
9.2178802;47.689278;6
9.2199917;47.689163;2
9.2198162;47.689041;8
9.2193985;47.688946;6
9.219574;47.689072;6
9.2191563;47.688976;8
9.2175961;47.688877;5
9.2157621;47.692604;5
9.2156954;47.692757;6
9.2158947;47.692295;4
9.2158289;47.692448;6
9.2155628;47.693066;4
9.2156296;47.692909;6
9.215497;47.693218;5
9.2153215;47.693096;1
9.2150564;47.69371;3
9.2149897;47.693863;4
9.2152977;47.69368;2
9.2152319;47.693836;3
9.215189;47.693401;2
9.2154303;47.693371;3
9.2152548;47.693249;1
9.2151222;47.693558;3
9.2153645;47.693527;2
9.2146149;47.694202;2
9.2149229;47.694019;6
9.2151651;47.693989;2
9.2148571;47.694172;4
9.219367;47.692741;6
9.2195196;47.693451;4
9.2195864;47.693298;5
9.2196951;47.693577;6
9.2194767;47.69302;7
9.2193012;47.692894;4
9.2194109;47.693172;4
9.2161369;47.692265;2
9.2191486;47.692184;5
9.2192583;47.692463;5
9.2190828;47.692341;5
9.2190399;47.691906;5
9.2188644;47.691784;5
9.2189732;47.692062;5
9.2191916;47.692619;4
9.2199135;47.694134;8
9.2198477;47.694286;3
9.2198048;47.693855;7
9.2196293;47.693729;4
9.219738;47.694008;1
9.2199802;47.693977;3
9.1963453;47.6861;16
9.1965876;47.686069;39
9.1954679;47.685478;5
9.1957092;47.685448;6
9.1952257;47.685509;4
9.1961269;47.685543;7
9.1963692;47.685513;4
9.1959515;47.685417;1
9.1958847;47.68557;1
9.1953773;47.686218;21
9.1956196;47.686188;18
9.1953115;47.686371;171
9.1955528;47.68634;169
9.1951361;47.686249;29
9.1960373;47.686283;155
9.1962786;47.686253;255
9.1958618;47.686157;16
9.1961031;47.686127;13
9.1959705;47.686436;3
9.1962128;47.686405;5
9.1957951;47.686314;176
9.1974459;47.685673;19
9.1976871;47.685642;46
9.1972694;47.685547;2
9.1973791;47.685825;139
9.1976213;47.685795;149
9.1972036;47.685699;7
9.1981049;47.685738;29
9.1983461;47.685707;2
9.1979294;47.685612;122
9.1981707;47.685581;159
9.1978626;47.685764;101
9.1980619;47.685303;1
9.1977539;47.685486;4
9.1979952;47.685459;8
9.1970711;47.686008;148
9.1973124;47.685978;99
9.1968956;47.685886;3
9.1971369;47.685856;50
9.1970043;47.686165;26
9.1972466;47.686134;3
9.1968288;47.686039;126
9.1975546;47.685951;10
9.1967859;47.685608;6
9.1970282;47.685577;4
9.1965446;47.685635;5
9.194808;47.685413;4
9.1950502;47.685383;4
9.1947422;47.685566;1
9.1949835;47.685535;1
9.1945667;47.685444;2
9.1952448;47.686527;1
9.194828;47.686432;254
9.1950693;47.686401;165
9.1947613;47.686584;1
9.195487;47.686497;3
9.1957283;47.686466;5
9.1966963;47.686348;1
9.1965208;47.686222;144
9.196763;47.686192;107
9.196454;47.686375;1
9.1938839;47.685963;3
9.1938171;47.686119;2
9.1946526;47.686306;40
9.1948938;47.686275;41
9.1940165;47.685658;4
9.1939497;47.68581;5
9.1942587;47.685627;5
9.1945;47.685596;4
9.1935091;47.686302;5
9.1936178;47.686581;2
9.1934423;47.686455;24
9.1943436;47.686489;225
9.1945858;47.686462;239
9.1944103;47.686337;9
9.1942778;47.686646;100
9.194519;47.686615;7
9.1941023;47.68652;87
9.1934004;47.686024;1
9.1936417;47.685993;3
9.1932249;47.685898;43
9.1933336;47.686176;39
9.1935759;47.686146;3
9.1931581;47.686054;212
9.2010269;47.686398;2
9.2012682;47.686367;54
9.2009602;47.68655;5
9.2012024;47.68652;1
9.2006521;47.686733;5
9.2008934;47.686707;3
9.2005854;47.68689;1
9.2004099;47.686764;1
9.2020607;47.686123;7
9.202302;47.686092;10
9.2019939;47.686279;6
9.2018185;47.686153;3
9.2025442;47.686066;14
9.20261;47.685909;19
9.2016859;47.686462;1
9.2015104;47.686337;16
9.2017517;47.686306;9
9.2016191;47.686615;12
9.2014437;47.686493;61
9.2014008;47.686058;7
9.2012253;47.685936;56
9.201335;47.686214;52
9.2011595;47.686089;44
9.1989632;47.685337;170
9.1992044;47.68531;120
9.1988964;47.685493;10
9.1997976;47.685528;34
9.2000399;47.685497;23
9.1998644;47.685375;16
9.1997318;47.68568;43
9.1999731;47.68565;3
9.1988535;47.685059;1
9.1990957;47.685032;2
9.1987877;47.685215;14
9.199029;47.685184;37
9.1995134;47.685123;191
9.1997547;47.685097;181
9.199338;47.685001;8
9.1995792;47.684971;80
9.1994467;47.68528;26
9.1996889;47.685249;1
9.1992712;47.685154;142
9.1994228;47.685863;42
9.1996651;47.685837;19
9.1994896;47.685711;15
9.199357;47.68602;41
9.1991816;47.685894;1
9.1984797;47.685398;80
